METADATA:
Experiment Seed,Subject
8918589,102
Time after setup,22.290206099976785
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Memory Task
Start Time,43.787397099949885
Memory Task Starting,44.51161929999944,,,,Memory Task,1,102,,,
Memory Prompt Shown,73.22249439998996,,,,Memory Task,1,102,,,
Text Input Submitted,86.45759749994613,,,,Memory Task,1,102,,,
Ready Check Started,90.47350779996486,,,,Memory Task,1,102,,,
Ready Check Ended,94.43076159997145,,,,Memory Task,1,102,,,
Blank Memory Recall Period Started,114.44669909996446,,,,Memory Task,1,102,,,
Blank Memory Recall Period Ended,115.46420889999717,,,,Memory Task,1,102,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,116.48824429995148
ESQ,126.3900619999622,,Words_start,,Experience Sampling Questions,1,102,,,Memory Task
ESQ,143.3358572999714,,Words_response,5.399999999999999,Experience Sampling Questions,1,102,,Marker Started at 5,Memory Task
ESQ,143.33737479994306,,Problem_start,,Experience Sampling Questions,1,102,,,Memory Task
ESQ,144.45192289998522,,Problem_response,10.0,Experience Sampling Questions,1,102,,Marker Started at 10,Memory Task
ESQ,144.4536025999696,,Knowledge_start,,Experience Sampling Questions,1,102,,,Memory Task
ESQ,163.20064229995478,,Knowledge_response,7.30000000000001,Experience Sampling Questions,1,102,,Marker Started at 10,Memory Task
ESQ,163.2021554999519,,Deliberate_start,,Experience Sampling Questions,1,102,,,Memory Task
ESQ,170.3400263999938,,Deliberate_response,3.6000000000000165,Experience Sampling Questions,1,102,,Marker Started at 10,Memory Task
ESQ,170.34149379999144,,Past_start,,Experience Sampling Questions,1,102,,,Memory Task
ESQ,178.01267799997004,,Past_response,8.399999999999991,Experience Sampling Questions,1,102,,Marker Started at 2,Memory Task
ESQ,178.01427899999544,,Other_start,,Experience Sampling Questions,1,102,,,Memory Task
ESQ,183.267086799955,,Other_response,4.8000000000000105,Experience Sampling Questions,1,102,,Marker Started at 8,Memory Task
ESQ,183.2686859999667,,Absorption_start,,Experience Sampling Questions,1,102,,,Memory Task
ESQ,189.87313909997465,,Absorption_response,7.400000000000006,Experience Sampling Questions,1,102,,Marker Started at 9,Memory Task
ESQ,189.8747507999651,,Focus_start,,Experience Sampling Questions,1,102,,,Memory Task
ESQ,199.3982591999811,,Focus_response,6.700000000000008,Experience Sampling Questions,1,102,,Marker Started at 9,Memory Task
ESQ,199.3998865999747,,Intrusive_start,,Experience Sampling Questions,1,102,,,Memory Task
