METADATA:
Experiment Seed,Subject
4303754,subject037
Time after setup,26.49981239999761
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Hard Math Task
Start Time,47.51716139999917
Math Task Start,71.28560760000255,,,,Hard Math Task,1,subject037,,,
fixation cross,71.29824699999881,,,,Hard Math Task,1,subject037,,,
Math Trial Start,73.34221470000193,,,,Hard Math Task,1,subject037,,,
Choice presented,73.36219049999636,,,,Hard Math Task,1,subject037,,,
Choice made,75.99587289999909,,,,Hard Math Task,1,subject037,,,
Math Trial End,75.99593940000341,True,,,Hard Math Task,1,subject037,,,
Math Trial End,75.9959549999985,True,,,Hard Math Task,1,subject037,,,
Math Trial Start,78.02627010000288,,,,Hard Math Task,1,subject037,,,
Choice presented,78.03186299999652,,,,Hard Math Task,1,subject037,,,
Choice made,80.2822656999997,,,,Hard Math Task,1,subject037,,,
Math Trial End,80.28231280000182,True,,,Hard Math Task,1,subject037,,,
Math Trial End,80.28232730000309,True,,,Hard Math Task,1,subject037,,,
Math Trial Start,82.31281029999809,,,,Hard Math Task,1,subject037,,,
Choice presented,82.31913109999732,,,,Hard Math Task,1,subject037,,,
Choice made,84.98606689999724,,,,Hard Math Task,1,subject037,,,
Math Trial End,84.98611630000232,True,,,Hard Math Task,1,subject037,,,
Math Trial End,84.98613350000232,True,,,Hard Math Task,1,subject037,,,
Math Trial Start,87.01550500000303,,,,Hard Math Task,1,subject037,,,
Choice presented,87.02294650000113,,,,Hard Math Task,1,subject037,,,
Choice made,89.27310430000216,,,,Hard Math Task,1,subject037,,,
Math Trial End,89.27314489999844,True,,,Hard Math Task,1,subject037,,,
Math Trial End,89.27316060000157,True,,,Hard Math Task,1,subject037,,,
Math Trial Start,91.2980103000009,,,,Hard Math Task,1,subject037,,,
Choice presented,91.30945359999896,,,,Hard Math Task,1,subject037,,,
Choice made,93.57625939999707,,,,Hard Math Task,1,subject037,,,
Math Trial End,93.57633840000199,True,,,Hard Math Task,1,subject037,,,
Math Trial End,93.57637960000284,True,,,Hard Math Task,1,subject037,,,
Math Trial Start,95.60550920000242,,,,Hard Math Task,1,subject037,,,
