METADATA:,,,,,,,,,,
Experiment Seed,Subject,,,,,,,,,
6293529,34,,,,,,,,,
Time after setup,48.5904267,,,,,,,,,
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Memory Task,,,,,,,,,
Start Time,65.5941089,,,,,,,,,
Memory Task Starting,66.279482,,,,Memory Task,1,34,,,
Memory Prompt Shown,81.1144107,,,,Memory Task,1,34,,,
Text Input Submitted,89.8091211,,,,Memory Task,1,34,,,
Ready Check Started,93.8248035,,,,Memory Task,1,34,,,
Ready Check Ended,98.0825147,,,,Memory Task,1,34,,,
Blank Memory Recall Period Started,118.0981862,,,,Memory Task,1,34,,,
Blank Memory Recall Period Ended,119.099167,,,,Memory Task,1,34,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,120.1231449,,,,,,,,,
ESQ,124.1627087,,Self_start,,Experience Sampling Questions,1,34,,,Memory Task
ESQ,134.9596572,,Self_response,1.6,Experience Sampling Questions,1,34,,Marker Started at 5,Memory Task
ESQ,134.9611807,,Past_start,,Experience Sampling Questions,1,34,,,Memory Task
ESQ,142.5324221,,Past_response,10,Experience Sampling Questions,1,34,,Marker Started at 4,Memory Task
ESQ,142.5340418,,Other_start,,Experience Sampling Questions,1,34,,,Memory Task
ESQ,148.852824,,Other_response,10,Experience Sampling Questions,1,34,,Marker Started at 3,Memory Task
ESQ,148.8532358,,Focus_start,,Experience Sampling Questions,1,34,,,Memory Task
ESQ,154.6255242,,Focus_response,10,Experience Sampling Questions,1,34,,Marker Started at 9,Memory Task
ESQ,154.626033,,Knowledge_start,,Experience Sampling Questions,1,34,,,Memory Task
ESQ,160.7320285,,Knowledge_response,9.5,Experience Sampling Questions,1,34,,Marker Started at 5,Memory Task
ESQ,160.7335528,,Problem_start,,Experience Sampling Questions,1,34,,,Memory Task
ESQ,165.5025136,,Problem_response,3.2,Experience Sampling Questions,1,34,,Marker Started at 4,Memory Task
ESQ,165.5040449,,Future_start,,Experience Sampling Questions,1,34,,,Memory Task
ESQ,170.1728051,,Future_response,1,Experience Sampling Questions,1,34,,Marker Started at 10,Memory Task
ESQ,170.1734561,,Sounds_start,,Experience Sampling Questions,1,34,,,Memory Task
ESQ,177.0602033,,Sounds_response,2.6,Experience Sampling Questions,1,34,,Marker Started at 9,Memory Task
ESQ,177.0608825,,Images_start,,Experience Sampling Questions,1,34,,,Memory Task
ESQ,180.0959846,,Images_response,10,Experience Sampling Questions,1,34,,Marker Started at 10,Memory Task
ESQ,180.0964544,,Absorption_start,,Experience Sampling Questions,1,34,,,Memory Task
ESQ,184.7515463,,Absorption_response,9.6,Experience Sampling Questions,1,34,,Marker Started at 6,Memory Task
ESQ,184.7530622,,Distracting_start,,Experience Sampling Questions,1,34,,,Memory Task
ESQ,191.490307,,Distracting_response,8.6,Experience Sampling Questions,1,34,,Marker Started at 7,Memory Task
ESQ,191.4919366,,Detailed_start,,Experience Sampling Questions,1,34,,,Memory Task
ESQ,195.475435,,Detailed_response,10,Experience Sampling Questions,1,34,,Marker Started at 4,Memory Task
ESQ,195.4769584,,Intrusive_start,,Experience Sampling Questions,1,34,,,Memory Task
ESQ,199.7623074,,Intrusive_response,8.7,Experience Sampling Questions,1,34,,Marker Started at 7,Memory Task
ESQ,199.7638143,,Emotion_start,,Experience Sampling Questions,1,34,,,Memory Task
ESQ,204.8845989,,Emotion_response,7.9,Experience Sampling Questions,1,34,,Marker Started at 4,Memory Task
ESQ,204.8861101,,Words_start,,Experience Sampling Questions,1,34,,,Memory Task
ESQ,209.3222409,,Words_response,10,Experience Sampling Questions,1,34,,Marker Started at 7,Memory Task
ESQ,209.3237349,,Deliberate_start,,Experience Sampling Questions,1,34,,,Memory Task
ESQ,214.5409462,,Deliberate_response,5.2,Experience Sampling Questions,1,34,,Marker Started at 2,Memory Task
EXPERIMENT DATA:,Memory Task,,,,,,,,,
Start Time,214.5600219,,,,,,,,,
Memory Task Starting,214.9456863,,,,Memory Task,1,34,,,
Memory Prompt Shown,223.6543869,,,,Memory Task,1,34,,,
Text Input Submitted,227.5725246,,,,Memory Task,1,34,,,
Ready Check Started,231.5870957,,,,Memory Task,1,34,,,
Ready Check Ended,234.4766129,,,,Memory Task,1,34,,,
Blank Memory Recall Period Started,254.4923648,,,,Memory Task,1,34,,,
Blank Memory Recall Period Ended,255.5084511,,,,Memory Task,1,34,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,256.5282019,,,,,,,,,
ESQ,258.9962071,,Detailed_start,,Experience Sampling Questions,1,34,,,Memory Task
