METADATA:
Experiment Seed,Subject
7228791,subject002
Time after setup,8.385564299998805
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,GoNoGo Task
Start Time,54.47524950001389
gonogo START,54.47528430004604,,,,GoNoGo Task,1,subject002,,,
Go/NoGo Initialized,106.88310760003515,,,,GoNoGo Task,1,subject002,,,
Stimulus start,107.44658270000946,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,108.4531544999918,noResponse,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,109.51845030009281,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,110.26888570003211,noResponse,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,111.08437440008856,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,112.33804180007428,False,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,112.89736619999167,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,113.65602220001165,noResponse,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,114.72121870005503,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,115.47454490000382,False,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,116.03982130007353,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,116.79147390008438,False,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,117.85460379999131,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,118.86117360007484,False,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,119.92465150007047,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,120.67807000002358,noResponse,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,121.74341410002671,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,122.74538059998304,False,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,123.29959439998493,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,124.3144414999988,noResponse,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,125.37601900007576,,,,GoNoGo Task,1,subject002,,Type: NoGo,
Stimulus end,126.63395200006198,False,,,GoNoGo Task,1,subject002,,Type: NoGo,
Stimulus start,127.19670850003604,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,127.95061659999192,noResponse,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,128.50551200006157,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,129.5186957999831,noResponse,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,130.3260455999989,,,,GoNoGo Task,1,subject002,,Type: NoGo,
Stimulus end,131.5867978000315,False,,,GoNoGo Task,1,subject002,,Type: NoGo,
Stimulus start,132.40210150007624,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,133.65523150004447,noResponse,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,134.21941760007758,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,135.2231150000589,noResponse,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,135.7796516000526,,,,GoNoGo Task,1,subject002,,Type: NoGo,
Stimulus end,136.53990050009452,False,,,GoNoGo Task,1,subject002,,Type: NoGo,
Stimulus start,137.34392760007177,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,138.35862690000795,noResponse,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,139.42345720005687,,,,GoNoGo Task,1,subject002,,Type: NoGo,
Stimulus end,140.17659709998406,False,,,GoNoGo Task,1,subject002,,Type: NoGo,
Stimulus start,141.2417582999915,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,142.24536200007424,noResponse,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,143.3026904000435,,,,GoNoGo Task,1,subject002,,Type: NoGo,
Stimulus end,144.06306379998568,False,,,GoNoGo Task,1,subject002,,Type: NoGo,
Stimulus start,144.8781073000282,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,145.88146439997945,noResponse,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,146.93994850001764,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,147.9496666000923,False,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,148.51443600002676,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,149.51684060005937,noResponse,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,150.33420420007315,,,,GoNoGo Task,1,subject002,,Type: NoGo,
Stimulus end,151.33562040003017,False,,,GoNoGo Task,1,subject002,,Type: NoGo,
Stimulus start,152.14856340002734,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,152.90488739998545,noResponse,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,153.7119804000249,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,154.47158870007843,noResponse,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,155.27547710004728,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,156.53943670005538,noResponse,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,157.34269860002678,,,,GoNoGo Task,1,subject002,,Type: NoGo,
Stimulus end,158.60670820006635,False,,,GoNoGo Task,1,subject002,,Type: NoGo,
Stimulus start,159.1650656000711,,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus end,159.92589880002197,noResponse,,,GoNoGo Task,1,subject002,,Type: Go,
Stimulus start,160.738852999988,,,,GoNoGo Task,1,subject002,,Type: Go,
