METADATA:
Experiment Seed,Subject
9569002,056
Time after setup,7.310106800000085
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Memory Task
Start Time,71.06763480000018
Memory Task Starting,71.7167545000002,,,,Memory Task,1,056,,,
Memory Prompt Shown,87.65752340000017,,,,Memory Task,1,056,,,
Text Input Submitted,97.02301380000017,,,,Memory Task,1,056,,,
Ready Check Started,102.03137820000029,,,,Memory Task,1,056,,,
Ready Check Ended,106.5307044000001,,,,Memory Task,1,056,,,
Blank Memory Recall Period Started,126.54495870000028,,,,Memory Task,1,056,,,
Blank Memory Recall Period Ended,127.54594330000009,,,,Memory Task,1,056,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,128.56569919999993
ESQ,136.0691823000002,,Past_start,,Experience Sampling Questions,1,056,,,Memory Task
ESQ,143.5241192000003,,Past_response,5.0,Experience Sampling Questions,1,056,,Marker Started at 5,Memory Task
ESQ,143.52588510000032,,Other_start,,Experience Sampling Questions,1,056,,,Memory Task
ESQ,153.04835040000034,,Other_response,2.800000000000005,Experience Sampling Questions,1,056,,Marker Started at 7,Memory Task
ESQ,153.04879680000022,,Sounds_start,,Experience Sampling Questions,1,056,,,Memory Task
ESQ,163.7737086000002,,Sounds_response,3.7000000000000024,Experience Sampling Questions,1,056,,Marker Started at 6,Memory Task
ESQ,163.77520470000036,,Future_start,,Experience Sampling Questions,1,056,,,Memory Task
ESQ,168.9612172000002,,Future_response,5.8999999999999995,Experience Sampling Questions,1,056,,Marker Started at 2,Memory Task
ESQ,168.96292010000025,,Images_start,,Experience Sampling Questions,1,056,,,Memory Task
ESQ,173.24777220000033,,Images_response,10.0,Experience Sampling Questions,1,056,,Marker Started at 4,Memory Task
ESQ,173.24926840000035,,Self_start,,Experience Sampling Questions,1,056,,,Memory Task
ESQ,178.63516879999997,,Self_response,10.0,Experience Sampling Questions,1,056,,Marker Started at 3,Memory Task
ESQ,178.63664100000005,,Distracting_start,,Experience Sampling Questions,1,056,,,Memory Task
ESQ,184.74039500000026,,Distracting_response,7.399999999999995,Experience Sampling Questions,1,056,,Marker Started at 6,Memory Task
ESQ,184.74197370000002,,Intrusive_start,,Experience Sampling Questions,1,056,,,Memory Task
ESQ,189.6275098000001,,Intrusive_response,1.0000000000000082,Experience Sampling Questions,1,056,,Marker Started at 8,Memory Task
