METADATA:
Experiment Seed,Subject
9003465,025
Time after setup,33.038710799999535
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Hard Math Task
Start Time,72.0433902000077
Math Task Start,88.7044789000065,,,,Hard Math Task,1,025,,,
fixation cross,88.71777529999963,,,,Hard Math Task,1,025,,,
Math Trial Start,90.76386950000597,,,,Hard Math Task,1,025,,,
Choice presented,90.78064769999764,,,,Hard Math Task,1,025,,,
Choice made,93.4135193000111,,,,Hard Math Task,1,025,,,
Math Trial End,93.41354960000899,True,,,Hard Math Task,1,025,,,
Math Trial End,93.41356349999842,True,,,Hard Math Task,1,025,,,
Math Trial Start,95.44506189999811,,,,Hard Math Task,1,025,,,
Choice presented,95.45084289999795,,,,Hard Math Task,1,025,,,
Choice made,97.7840114999999,,,,Hard Math Task,1,025,,,
Math Trial End,97.78410930000246,True,,,Hard Math Task,1,025,,,
Math Trial End,97.78415750000568,True,,,Hard Math Task,1,025,,,
Math Trial Start,99.81404830000247,,,,Hard Math Task,1,025,,,
Choice presented,99.82067220000317,,,,Hard Math Task,1,025,,,
Choice made,102.08710200000496,,,,Hard Math Task,1,025,,,
Math Trial End,102.08713390000048,True,,,Hard Math Task,1,025,,,
Math Trial End,102.08715120000124,True,,,Hard Math Task,1,025,,,
Math Trial Start,104.11890280000807,,,,Hard Math Task,1,025,,,
Choice presented,104.12477320000471,,,,Hard Math Task,1,025,,,
Choice made,106.10734519999824,,,,Hard Math Task,1,025,,,
Math Trial End,106.10743160000129,True,,,Hard Math Task,1,025,,,
Math Trial End,106.10747909999918,True,,,Hard Math Task,1,025,,,
Math Trial Start,108.13665490000858,,,,Hard Math Task,1,025,,,
Choice presented,108.1441072000016,,,,Hard Math Task,1,025,,,
Choice made,110.09393800000544,,,,Hard Math Task,1,025,,,
Math Trial End,110.0940266000107,True,,,Hard Math Task,1,025,,,
Math Trial End,110.09407410000858,True,,,Hard Math Task,1,025,,,
