METADATA:,,,,,,,,,,
Experiment Seed,Subject,,,,,,,,,
99,99,,,,,,,,,
Time after setup,20.9182768,,,,,,,,,
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,GoNoGo Task,,,,,,,,,
Start Time,44.1818253,,,,,,,,,
gonogo START,44.181864,,,,GoNoGo Task,1,99,,,
Go/NoGo Initialized,67.2200442,,,,GoNoGo Task,1,99,,,
Stimulus start,67.7809257,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,68.7879214,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,69.8451526,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,70.6058905,FALSE,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,71.4140369,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,72.4240871,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,72.9810086,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,74.2422066,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,75.0482343,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,75.810034,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,76.3660834,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,77.628242,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,78.1877116,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,79.196076,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,80.002235,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,81.2643877,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,82.0772324,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,82.832387,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,83.6372284,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,84.9007199,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,85.7092597,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,86.468582,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,87.0255135,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,88.2866583,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,89.3442589,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,90.6052032,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,91.663732,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,92.4234283,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,93.4812766,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,94.491681,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,95.0507126,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,95.8092659,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,96.3652191,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,97.1270571,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,97.9342996,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,98.6949972,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,99.2530435,,,,GoNoGo Task,1,99,,Type: NoGo,
Stimulus end,100.2633212,TRUE,,,GoNoGo Task,1,99,,Type: NoGo,
Stimulus start,100.8219278,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,101.5805748,FALSE,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,102.6383592,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,103.6488261,FALSE,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,104.4583292,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,105.2168756,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,106.0240771,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,106.7847027,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,107.5920971,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,108.3526393,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,109.4159079,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,110.170668,FALSE,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,111.226219,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,112.2396886,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,112.7988868,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,114.0574085,FALSE,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,114.6164238,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,115.6250642,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,116.1813744,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,117.1930487,noResponse,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,118.00115,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,119.011101,FALSE,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,119.8192848,,,,GoNoGo Task,1,99,,Type: NoGo,
Stimulus end,120.8292803,TRUE,,,GoNoGo Task,1,99,,Type: NoGo,
Stimulus start,121.6374315,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,122.6472855,FALSE,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,123.7035308,,,,GoNoGo Task,1,99,,Type: NoGo,
Stimulus end,124.4654409,TRUE,,,GoNoGo Task,1,99,,Type: NoGo,
Stimulus start,125.0231708,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,125.7831302,FALSE,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,126.5905123,,,,GoNoGo Task,1,99,,Type: Go,
Stimulus end,127.8513695,FALSE,,,GoNoGo Task,1,99,,Type: Go,
Stimulus start,128.6606076,,,,GoNoGo Task,1,99,,Type: Go,
