METADATA:,,,,,,,,,,
Experiment Seed,Subject,,,,,,,,,
7954976,100,,,,,,,,,
Time after setup,21.4065713,,,,,,,,,
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 ,,,,,,,,,,
Runtime Mod,7,,,,,,,,,
EXPERIMENT DATA:,Movie Task,,,,,,,,,
Start Time,43.0184142,,,,,,,,,
ESQ,96.2273835,,Images_response,10,Movie Task,1,100,,Marker Started at 3,Movie Task-bridge
ESQ,101.5635008,,Future_response,5,Movie Task,1,100,,Marker Started at 5,Movie Task-bridge
ESQ,110.5385255,,Self_response,6.5,Movie Task,1,100,,Marker Started at 5,Movie Task-bridge
ESQ,115.1249981,,Emotion_response,10,Movie Task,1,100,,Marker Started at 9,Movie Task-bridge
ESQ,123.4989318,,Distracting_response,1,Movie Task,1,100,,Marker Started at 7,Movie Task-bridge
ESQ,130.4708894,,Other_response,10,Movie Task,1,100,,Marker Started at 3,Movie Task-bridge
ESQ,134.5232243,,Detailed_response,10,Movie Task,1,100,,Marker Started at 10,Movie Task-bridge
ESQ,140.0625701,,Focus_response,1,Movie Task,1,100,,Marker Started at 7,Movie Task-bridge
ESQ,152.2537899,,Past_response,3.4,Movie Task,1,100,,Marker Started at 10,Movie Task-bridge
ESQ,161.8279436,,Absorption_response,10,Movie Task,1,100,,Marker Started at 6,Movie Task-bridge
ESQ,170.5025782,,Deliberate_response,1,Movie Task,1,100,,Marker Started at 3,Movie Task-bridge
ESQ,180.8772505,,Words_response,7,Movie Task,1,100,,Marker Started at 3,Movie Task-bridge
ESQ,188.9666274,,Knowledge_response,7.4,Movie Task,1,100,,Marker Started at 6,Movie Task-bridge
ESQ,194.021757,,Sounds_response,10,Movie Task,1,100,,Marker Started at 9,Movie Task-bridge
ESQ,198.0073238,,Intrusive_response,1,Movie Task,1,100,,Marker Started at 4,Movie Task-bridge
ESQ,205.6292994,,Problem_response,8,Movie Task,1,100,,Marker Started at 9,Movie Task-bridge
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,266.6983399,,,,,,,,,
ESQ,278.5549081,,Distracting_response,1,Experience Sampling Questions,1,100,,Marker Started at 10,Movie Task-Movie Task-bridge
ESQ,283.4405934,,Deliberate_response,1,Experience Sampling Questions,1,100,,Marker Started at 10,Movie Task-Movie Task-bridge
ESQ,289.5634251,,Absorption_response,10,Experience Sampling Questions,1,100,,Marker Started at 9,Movie Task-Movie Task-bridge
ESQ,294.9505598,,Self_response,6.6,Experience Sampling Questions,1,100,,Marker Started at 4,Movie Task-Movie Task-bridge
ESQ,301.1721166,,Words_response,9,Experience Sampling Questions,1,100,,Marker Started at 6,Movie Task-Movie Task-bridge
ESQ,304.3919867,,Detailed_response,10,Experience Sampling Questions,1,100,,Marker Started at 10,Movie Task-Movie Task-bridge
ESQ,308.3606696,,Intrusive_response,1,Experience Sampling Questions,1,100,,Marker Started at 6,Movie Task-Movie Task-bridge
ESQ,313.2658101,,Emotion_response,10,Experience Sampling Questions,1,100,,Marker Started at 2,Movie Task-Movie Task-bridge
ESQ,324.356774,,Past_response,6.6,Experience Sampling Questions,1,100,,Marker Started at 8,Movie Task-Movie Task-bridge
