METADATA:
Experiment Seed,Subject
8125624,subject005
Time after setup,6.233917200000178
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Hard Math Task
Start Time,53.703958200000216
Math Task Start,70.45193479999989,,,,Hard Math Task,1,subject005,,,
fixation cross,70.46502809999993,,,,Hard Math Task,1,subject005,,,
Math Trial Start,72.50790770000003,,,,Hard Math Task,1,subject005,,,
Choice presented,72.52645710000024,,,,Hard Math Task,1,subject005,,,
Choice made,77.97846690000006,,,,Hard Math Task,1,subject005,,,
Math Trial End,77.97849880000012,False,,,Hard Math Task,1,subject005,,,
Math Trial Start,80.01069469999993,,,,Hard Math Task,1,subject005,,,
Choice presented,80.01561390000006,,,,Hard Math Task,1,subject005,,,
Choice made,82.2656551,,,,Hard Math Task,1,subject005,,,
Math Trial End,82.26573980000012,True,,,Hard Math Task,1,subject005,,,
Math Trial End,82.26578400000017,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,84.29534039999999,,,,Hard Math Task,1,subject005,,,
Choice presented,84.30231649999996,,,,Hard Math Task,1,subject005,,,
Choice made,86.21878809999998,,,,Hard Math Task,1,subject005,,,
Math Trial End,86.2188784,True,,,Hard Math Task,1,subject005,,,
Math Trial End,86.21892509999998,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,88.25547340000003,,,,Hard Math Task,1,subject005,,,
Choice presented,88.27238050000005,,,,Hard Math Task,1,subject005,,,
Choice made,90.15485579999995,,,,Hard Math Task,1,subject005,,,
Math Trial End,90.15488730000015,True,,,Hard Math Task,1,subject005,,,
Math Trial End,90.15490090000003,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,92.19186220000029,,,,Hard Math Task,1,subject005,,,
Choice presented,92.2087888000001,,,,Hard Math Task,1,subject005,,,
Choice made,94.32518680000021,,,,Hard Math Task,1,subject005,,,
Math Trial End,94.32527549999986,True,,,Hard Math Task,1,subject005,,,
Math Trial End,94.3253224,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,96.35020220000024,,,,Hard Math Task,1,subject005,,,
Choice presented,96.36103619999994,,,,Hard Math Task,1,subject005,,,
Choice made,98.32794409999997,,,,Hard Math Task,1,subject005,,,
Math Trial End,98.32797660000006,True,,,Hard Math Task,1,subject005,,,
Math Trial End,98.32799090000026,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,100.35326789999999,,,,Hard Math Task,1,subject005,,,
Choice presented,100.36420660000022,,,,Hard Math Task,1,subject005,,,
Choice made,102.16433700000016,,,,Hard Math Task,1,subject005,,,
Math Trial End,102.16437309999992,True,,,Hard Math Task,1,subject005,,,
Math Trial End,102.16438710000011,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,104.1884571999999,,,,Hard Math Task,1,subject005,,,
Choice presented,104.20062589999998,,,,Hard Math Task,1,subject005,,,
Choice made,106.25093019999986,,,,Hard Math Task,1,subject005,,,
Math Trial End,106.25096230000008,True,,,Hard Math Task,1,subject005,,,
Math Trial End,106.25097619999997,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,108.27700189999996,,,,Hard Math Task,1,subject005,,,
Choice presented,108.28719159999991,,,,Hard Math Task,1,subject005,,,
Choice made,110.47092079999993,,,,Hard Math Task,1,subject005,,,
Math Trial End,110.47095350000018,True,,,Hard Math Task,1,subject005,,,
Math Trial End,110.47096809999994,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,112.49618150000015,,,,Hard Math Task,1,subject005,,,
Choice presented,112.50728819999995,,,,Hard Math Task,1,subject005,,,
Choice made,114.35736399999996,,,,Hard Math Task,1,subject005,,,
Math Trial End,114.35739590000003,True,,,Hard Math Task,1,subject005,,,
Math Trial End,114.35741000000007,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,116.3817938000002,,,,Hard Math Task,1,subject005,,,
Choice presented,116.39364370000021,,,,Hard Math Task,1,subject005,,,
Choice made,118.46066640000026,,,,Hard Math Task,1,subject005,,,
Math Trial End,118.46069720000014,True,,,Hard Math Task,1,subject005,,,
Math Trial End,118.46071149999989,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,120.48505720000003,,,,Hard Math Task,1,subject005,,,
Choice presented,120.49692540000024,,,,Hard Math Task,1,subject005,,,
Choice made,122.93088089999992,,,,Hard Math Task,1,subject005,,,
Math Trial End,122.93091400000003,False,,,Hard Math Task,1,subject005,,,
Math Trial End,122.93093279999994,False,,,Hard Math Task,1,subject005,,,
Math Trial Start,124.95458030000009,,,,Hard Math Task,1,subject005,,,
