METADATA:
Experiment Seed,Subject
8122433,subject036
Time after setup,21.559473599998455
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Hard Math Task
Start Time,44.133133199997246
Math Task Start,67.90499909999926,,,,Hard Math Task,1,subject036,,,
fixation cross,67.91603190000023,,,,Hard Math Task,1,subject036,,,
Math Trial Start,69.95547909999732,,,,Hard Math Task,1,subject036,,,
Choice presented,69.9751099999994,,,,Hard Math Task,1,subject036,,,
Choice made,75.44421339999826,,,,Hard Math Task,1,subject036,,,
Math Trial End,75.44425499999488,False,,,Hard Math Task,1,subject036,,,
Math Trial Start,77.47686899999826,,,,Hard Math Task,1,subject036,,,
Choice presented,77.49772509999457,,,,Hard Math Task,1,subject036,,,
Choice made,80.61471429999801,,,,Hard Math Task,1,subject036,,,
Math Trial End,80.61474359999556,True,,,Hard Math Task,1,subject036,,,
Math Trial End,80.6147581999976,True,,,Hard Math Task,1,subject036,,,
Math Trial Start,82.63985079999838,,,,Hard Math Task,1,subject036,,,
Choice presented,82.65119019999838,,,,Hard Math Task,1,subject036,,,
Choice made,85.13535169999523,,,,Hard Math Task,1,subject036,,,
Math Trial End,85.13539189999574,True,,,Hard Math Task,1,subject036,,,
Math Trial End,85.13540769999963,True,,,Hard Math Task,1,subject036,,,
Math Trial Start,87.1631797999944,,,,Hard Math Task,1,subject036,,,
Choice presented,87.17194399999426,,,,Hard Math Task,1,subject036,,,
Choice made,89.83894969999528,,,,Hard Math Task,1,subject036,,,
Math Trial End,89.8390453999964,True,,,Hard Math Task,1,subject036,,,
Math Trial End,89.83909779999522,True,,,Hard Math Task,1,subject036,,,
Math Trial Start,91.86850609999965,,,,Hard Math Task,1,subject036,,,
Choice presented,91.87621360000048,,,,Hard Math Task,1,subject036,,,
Choice made,94.17569099999673,,,,Hard Math Task,1,subject036,,,
Math Trial End,94.17579339999793,False,,,Hard Math Task,1,subject036,,,
Math Trial End,94.17584749999514,False,,,Hard Math Task,1,subject036,,,
Math Trial Start,96.20432189999701,,,,Hard Math Task,1,subject036,,,
Choice presented,96.21194480000122,,,,Hard Math Task,1,subject036,,,
Choice made,98.57917749999615,,,,Hard Math Task,1,subject036,,,
Math Trial End,98.57926619999489,False,,,Hard Math Task,1,subject036,,,
Math Trial End,98.57931929999904,False,,,Hard Math Task,1,subject036,,,
Math Trial Start,100.60868849999679,,,,Hard Math Task,1,subject036,,,
Choice presented,100.61593179999909,,,,Hard Math Task,1,subject036,,,
Choice made,104.01700189999974,,,,Hard Math Task,1,subject036,,,
Math Trial End,104.01704139999492,True,,,Hard Math Task,1,subject036,,,
