METADATA:,,,,,,,,,,
Experiment Seed,Subject,,,,,,,,,
9671516,98,,,,,,,,,
Time after setup,13.1953018,,,,,,,,,
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 ,,,,,,,,,,
Runtime Mod,13,,,,,,,,,
EXPERIMENT DATA:,Movie Task,,,,,,,,,
Start Time,33.9300762,,,,,,,,,
ESQ,153.3196396,,Knowledge_response,5.3,Movie Task,1,98,,Marker Started at 10,Movie Task-bridge
ESQ,162.1929956,,Distracting_response,1.9,Movie Task,1,98,,Marker Started at 9,Movie Task-bridge
ESQ,169.6341267,,Future_response,1.3,Movie Task,1,98,,Marker Started at 5,Movie Task-bridge
ESQ,175.5538629,,Focus_response,9.4,Movie Task,1,98,,Marker Started at 10,Movie Task-bridge
ESQ,181.208715,,Sounds_response,3.5,Movie Task,1,98,,Marker Started at 6,Movie Task-bridge
ESQ,185.3615745,,Emotion_response,9,Movie Task,1,98,,Marker Started at 9,Movie Task-bridge
ESQ,190.9984125,,Deliberate_response,8.3,Movie Task,1,98,,Marker Started at 6,Movie Task-bridge
ESQ,196.738505,,Images_response,8,Movie Task,1,98,,Marker Started at 6,Movie Task-bridge
ESQ,200.6739886,,Other_response,5,Movie Task,1,98,,Marker Started at 2,Movie Task-bridge
ESQ,207.2620389,,Detailed_response,7.7,Movie Task,1,98,,Marker Started at 2,Movie Task-bridge
ESQ,214.3513887,,Intrusive_response,1.9,Movie Task,1,98,,Marker Started at 8,Movie Task-bridge
ESQ,220.3571935,,Absorption_response,9,Movie Task,1,98,,Marker Started at 10,Movie Task-bridge
ESQ,228.3794034,,Problem_response,3.3,Movie Task,1,98,,Marker Started at 3,Movie Task-bridge
ESQ,236.0023807,,Self_response,3,Movie Task,1,98,,Marker Started at 2,Movie Task-bridge
ESQ,243.0245222,,Words_response,1.9,Movie Task,1,98,,Marker Started at 9,Movie Task-bridge
ESQ,249.1315862,,Past_response,2.8,Movie Task,1,98,,Marker Started at 8,Movie Task-bridge
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,280.1712667,,,,,,,,,
ESQ,291.8798381,,Absorption_response,8,Experience Sampling Questions,1,98,,Marker Started at 9,Movie Task-Movie Task-bridge
ESQ,296.0679721,,Words_response,2,Experience Sampling Questions,1,98,,Marker Started at 2,Movie Task-Movie Task-bridge
ESQ,301.4213127,,Distracting_response,6.8,Experience Sampling Questions,1,98,,Marker Started at 10,Movie Task-Movie Task-bridge
ESQ,307.1607342,,Images_response,9.4,Experience Sampling Questions,1,98,,Marker Started at 4,Movie Task-Movie Task-bridge
ESQ,312.8961834,,Intrusive_response,4.5,Experience Sampling Questions,1,98,,Marker Started at 7,Movie Task-Movie Task-bridge
ESQ,321.3704588,,Detailed_response,8.2,Experience Sampling Questions,1,98,,Marker Started at 3,Movie Task-Movie Task-bridge
ESQ,325.9740405,,Problem_response,7.4,Experience Sampling Questions,1,98,,Marker Started at 9,Movie Task-Movie Task-bridge
ESQ,335.4321298,,Knowledge_response,7.4,Experience Sampling Questions,1,98,,Marker Started at 4,Movie Task-Movie Task-bridge
ESQ,338.9177113,,Sounds_response,2,Experience Sampling Questions,1,98,,Marker Started at 2,Movie Task-Movie Task-bridge
ESQ,344.3883065,,Past_response,6.3,Experience Sampling Questions,1,98,,Marker Started at 5,Movie Task-Movie Task-bridge
ESQ,351.3112065,,Emotion_response,6.4,Experience Sampling Questions,1,98,,Marker Started at 7,Movie Task-Movie Task-bridge
ESQ,354.5462564,,Self_response,10,Experience Sampling Questions,1,98,,Marker Started at 10,Movie Task-Movie Task-bridge
ESQ,358.749702,,Deliberate_response,7.8,Experience Sampling Questions,1,98,,Marker Started at 6,Movie Task-Movie Task-bridge
ESQ,363.220323,,Other_response,8.8,Experience Sampling Questions,1,98,,Marker Started at 9,Movie Task-Movie Task-bridge
ESQ,367.5573182,,Future_response,7.1,Experience Sampling Questions,1,98,,Marker Started at 3,Movie Task-Movie Task-bridge
ESQ,373.0448227,,Focus_response,5.2,Experience Sampling Questions,1,98,,Marker Started at 6,Movie Task-Movie Task-bridge
 ,,,,,,,,,,
Runtime Mod,10,,,,,,,,,
EXPERIMENT DATA:,GoNoGo Task,,,,,,,,,
Start Time,373.0679807,,,,,,,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,494.5759269,,,,,,,,,
ESQ,504.9488472,,Problem_response,7.4,Experience Sampling Questions,1,98,,Marker Started at 6,GoNoGo Task
ESQ,509.7713009,,Intrusive_response,6,Experience Sampling Questions,1,98,,Marker Started at 7,GoNoGo Task
ESQ,513.8071206,,Emotion_response,2.6,Experience Sampling Questions,1,98,,Marker Started at 4,GoNoGo Task
ESQ,517.4095093,,Other_response,1.9,Experience Sampling Questions,1,98,,Marker Started at 2,GoNoGo Task
ESQ,522.7814904,,Images_response,4.7,Experience Sampling Questions,1,98,,Marker Started at 6,GoNoGo Task
ESQ,529.3857647,,Past_response,1.7,Experience Sampling Questions,1,98,,Marker Started at 4,GoNoGo Task
ESQ,534.8740286,,Distracting_response,1.4,Experience Sampling Questions,1,98,,Marker Started at 4,GoNoGo Task
ESQ,539.5112255,,Focus_response,9.4,Experience Sampling Questions,1,98,,Marker Started at 6,GoNoGo Task
ESQ,544.0981452,,Sounds_response,1.3,Experience Sampling Questions,1,98,,Marker Started at 4,GoNoGo Task
ESQ,548.8020876,,Deliberate_response,9.2,Experience Sampling Questions,1,98,,Marker Started at 5,GoNoGo Task
ESQ,554.0054001,,Future_response,9.3,Experience Sampling Questions,1,98,,Marker Started at 8,GoNoGo Task
ESQ,559.1781688,,Detailed_response,7.9,Experience Sampling Questions,1,98,,Marker Started at 4,GoNoGo Task
ESQ,563.2626564,,Absorption_response,8.4,Experience Sampling Questions,1,98,,Marker Started at 7,GoNoGo Task
ESQ,566.6327109,,Self_response,6.4,Experience Sampling Questions,1,98,,Marker Started at 9,GoNoGo Task
ESQ,571.9037549,,Knowledge_response,2.2,Experience Sampling Questions,1,98,,Marker Started at 6,GoNoGo Task
ESQ,576.9245687,,Words_response,2,Experience Sampling Questions,1,98,,Marker Started at 3,GoNoGo Task
 ,,,,,,,,,,
Runtime Mod,9,,,,,,,,,
EXPERIMENT DATA:,GoNoGo Task,,,,,,,,,
Start Time,576.9412189,,,,,,,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,693.0514377,,,,,,,,,
ESQ,700.4226412,,Future_response,2.7,Experience Sampling Questions,1,98,,Marker Started at 7,GoNoGo Task
ESQ,705.0432794,,Past_response,8,Experience Sampling Questions,1,98,,Marker Started at 4,GoNoGo Task
ESQ,709.8129735,,Words_response,1.2,Experience Sampling Questions,1,98,,Marker Started at 4,GoNoGo Task
ESQ,713.766119,,Emotion_response,3,Experience Sampling Questions,1,98,,Marker Started at 3,GoNoGo Task
ESQ,719.3380604,,Knowledge_response,7,Experience Sampling Questions,1,98,,Marker Started at 7,GoNoGo Task
ESQ,723.0740407,,Deliberate_response,8.8,Experience Sampling Questions,1,98,,Marker Started at 8,GoNoGo Task
ESQ,729.2280152,,Sounds_response,2.2,Experience Sampling Questions,1,98,,Marker Started at 6,GoNoGo Task
ESQ,736.3345637,,Focus_response,9.5,Experience Sampling Questions,1,98,,Marker Started at 2,GoNoGo Task
ESQ,741.2378856,,Images_response,6.7,Experience Sampling Questions,1,98,,Marker Started at 9,GoNoGo Task
ESQ,745.0079346,,Distracting_response,2,Experience Sampling Questions,1,98,,Marker Started at 5,GoNoGo Task
ESQ,747.5779487,,Detailed_response,8,Experience Sampling Questions,1,98,,Marker Started at 8,GoNoGo Task
ESQ,752.813855,,Intrusive_response,3.1,Experience Sampling Questions,1,98,,Marker Started at 5,GoNoGo Task
ESQ,756.6679418,,Other_response,1.5,Experience Sampling Questions,1,98,,Marker Started at 6,GoNoGo Task
ESQ,762.1877842,,Self_response,2.5,Experience Sampling Questions,1,98,,Marker Started at 7,GoNoGo Task
ESQ,766.0079008,,Problem_response,8.6,Experience Sampling Questions,1,98,,Marker Started at 10,GoNoGo Task
ESQ,773.0799078,,Absorption_response,10,Experience Sampling Questions,1,98,,Marker Started at 2,GoNoGo Task
 ,,,,,,,,,,
