METADATA:
Experiment Seed,Subject
5793290,subject007
Time after setup,6.946970899996813
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Hard Math Task
Start Time,75.65850890002912
Math Task Start,116.51459000003524,,,,Hard Math Task,1,subject007,,,
fixation cross,116.5279709000024,,,,Hard Math Task,1,subject007,,,
Math Trial Start,118.56490310002118,,,,Hard Math Task,1,subject007,,,
Choice presented,118.57382430002326,,,,Hard Math Task,1,subject007,,,
Choice made,124.0269787000143,,,,Hard Math Task,1,subject007,,,
Math Trial End,124.02700719999848,False,,,Hard Math Task,1,subject007,,,
Math Trial Start,126.05390300002182,,,,Hard Math Task,1,subject007,,,
Choice presented,126.0632026999956,,,,Hard Math Task,1,subject007,,,
Choice made,128.21363870002097,,,,Hard Math Task,1,subject007,,,
Math Trial End,128.21366800001124,True,,,Hard Math Task,1,subject007,,,
Math Trial End,128.21368139999686,True,,,Hard Math Task,1,subject007,,,
Math Trial Start,130.23942440003157,,,,Hard Math Task,1,subject007,,,
Choice presented,130.24990649998654,,,,Hard Math Task,1,subject007,,,
Choice made,132.50118449999718,,,,Hard Math Task,1,subject007,,,
Math Trial End,132.5012136999867,False,,,Hard Math Task,1,subject007,,,
Math Trial End,132.50122800003737,False,,,Hard Math Task,1,subject007,,,
Math Trial Start,134.52655170002254,,,,Hard Math Task,1,subject007,,,
Choice presented,134.5368124000379,,,,Hard Math Task,1,subject007,,,
Choice made,136.80389060004381,,,,Hard Math Task,1,subject007,,,
Math Trial End,136.803919100028,True,,,Hard Math Task,1,subject007,,,
Math Trial End,136.80393240001285,True,,,Hard Math Task,1,subject007,,,
Math Trial Start,138.82920889998786,,,,Hard Math Task,1,subject007,,,
Choice presented,138.8401974000153,,,,Hard Math Task,1,subject007,,,
Choice made,141.87471569998888,,,,Hard Math Task,1,subject007,,,
Math Trial End,141.8747454000404,True,,,Hard Math Task,1,subject007,,,
Math Trial End,141.8747594000306,True,,,Hard Math Task,1,subject007,,,
Math Trial Start,143.89847310003825,,,,Hard Math Task,1,subject007,,,
Choice presented,143.91099160001613,,,,Hard Math Task,1,subject007,,,
Choice made,146.16153610002948,,,,Hard Math Task,1,subject007,,,
Math Trial End,146.16156740003498,False,,,Hard Math Task,1,subject007,,,
Math Trial End,146.16158120002365,False,,,Hard Math Task,1,subject007,,,
Math Trial Start,148.186967000016,,,,Hard Math Task,1,subject007,,,
Choice presented,148.1977792000398,,,,Hard Math Task,1,subject007,,,
Choice made,150.1313538000104,,,,Hard Math Task,1,subject007,,,
Math Trial End,150.13138480001362,True,,,Hard Math Task,1,subject007,,,
Math Trial End,150.1313988000038,True,,,Hard Math Task,1,subject007,,,
Math Trial Start,152.1568567000213,,,,Hard Math Task,1,subject007,,,
Choice presented,152.16768200002844,,,,Hard Math Task,1,subject007,,,
Choice made,154.35144370002672,,,,Hard Math Task,1,subject007,,,
