METADATA:
Experiment Seed,Subject
9039842,subject001
Time after setup,11.894328800030053
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,5
EXPERIMENT DATA:,Hard Math Task
Start Time,78.6468999000499
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,198.3361380000133
ESQ,226.0707301000366,,Images_response,2.0000000000000044,Experience Sampling Questions,1,subject001,,Marker Started at 7,Hard Math Task
ESQ,255.7798348000506,,Future_response,2.4,Experience Sampling Questions,1,subject001,,Marker Started at 10,Hard Math Task
ESQ,260.8829931000946,,Other_response,1.0,Experience Sampling Questions,1,subject001,,Marker Started at 3,Hard Math Task
ESQ,267.05401680001523,,Past_response,1.5999999999999983,Experience Sampling Questions,1,subject001,,Marker Started at 4,Hard Math Task
ESQ,273.67611100000795,,Intrusive_response,1.100000000000001,Experience Sampling Questions,1,subject001,,Marker Started at 6,Hard Math Task
ESQ,286.78768960002344,,Deliberate_response,9.699999999999987,Experience Sampling Questions,1,subject001,,Marker Started at 2,Hard Math Task
ESQ,295.29332020005677,,Emotion_response,1.7999999999999994,Experience Sampling Questions,1,subject001,,Marker Started at 3,Hard Math Task
ESQ,302.3832148000365,,Absorption_response,10.0,Experience Sampling Questions,1,subject001,,Marker Started at 3,Hard Math Task
ESQ,308.9220225000754,,Detailed_response,9.299999999999995,Experience Sampling Questions,1,subject001,,Marker Started at 8,Hard Math Task
ESQ,319.63065250008367,,Problem_response,9.499999999999988,Experience Sampling Questions,1,subject001,,Marker Started at 2,Hard Math Task
ESQ,324.5343826999888,,Sounds_response,1.0,Experience Sampling Questions,1,subject001,,Marker Started at 2,Hard Math Task
ESQ,336.6265462000156,,Knowledge_response,10.0,Experience Sampling Questions,1,subject001,,Marker Started at 4,Hard Math Task
ESQ,351.9051875000587,,Words_response,10.0,Experience Sampling Questions,1,subject001,,Marker Started at 3,Hard Math Task
ESQ,381.3951869000448,,Focus_response,1.6000000000000116,Experience Sampling Questions,1,subject001,,Marker Started at 9,Hard Math Task
ESQ,387.8505454000551,,Self_response,8.29999999999999,Experience Sampling Questions,1,subject001,,Marker Started at 2,Hard Math Task
ESQ,396.0736437999876,,Distracting_response,2.699999999999999,Experience Sampling Questions,1,subject001,,Marker Started at 4,Hard Math Task
 
Runtime Mod,-13
EXPERIMENT DATA:,Hard Math Task
Start Time,396.08856010006275
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,478.82471260009333
ESQ,492.1679511000402,,Detailed_response,8.8,Experience Sampling Questions,1,subject001,,Marker Started at 9,Hard Math Task
ESQ,502.70991650002543,,Knowledge_response,9.300000000000002,Experience Sampling Questions,1,subject001,,Marker Started at 10,Hard Math Task
ESQ,510.5149801000953,,Images_response,2.0,Experience Sampling Questions,1,subject001,,Marker Started at 2,Hard Math Task
ESQ,517.6042397000128,,Other_response,2.1999999999999975,Experience Sampling Questions,1,subject001,,Marker Started at 5,Hard Math Task
ESQ,525.8614196000854,,Problem_response,9.699999999999987,Experience Sampling Questions,1,subject001,,Marker Started at 6,Hard Math Task
ESQ,534.3517567000818,,Future_response,5.700000000000008,Experience Sampling Questions,1,subject001,,Marker Started at 8,Hard Math Task
ESQ,539.9881635000929,,Self_response,8.999999999999988,Experience Sampling Questions,1,subject001,,Marker Started at 3,Hard Math Task
ESQ,546.7449443000369,,Deliberate_response,9.599999999999984,Experience Sampling Questions,1,subject001,,Marker Started at 5,Hard Math Task
