METADATA:
Experiment Seed,Subject
9305461,092
Time after setup,14.100405499997578
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,GoNoGo Task
Start Time,63.172303100000136
gonogo START,63.17234009999811,,,,GoNoGo Task,1,092,,,
Go/NoGo Initialized,90.9728131999982,,,,GoNoGo Task,1,092,,,
Stimulus start,91.52785550000044,,,,GoNoGo Task,1,092,,Type: Go,
Stimulus end,92.54056629999832,noResponse,,,GoNoGo Task,1,092,,Type: Go,
Stimulus start,93.10382029999892,,,,GoNoGo Task,1,092,,Type: Go,
Stimulus end,94.10846780000065,noResponse,,,GoNoGo Task,1,092,,Type: Go,
Stimulus start,94.66968110000016,,,,GoNoGo Task,1,092,,Type: Go,
Stimulus end,95.42612699999881,noResponse,,,GoNoGo Task,1,092,,Type: Go,
Stimulus start,96.48595959999875,,,,GoNoGo Task,1,092,,Type: Go,
Stimulus end,97.24421679999796,noResponse,,,GoNoGo Task,1,092,,Type: Go,
Stimulus start,98.3054114000006,,,,GoNoGo Task,1,092,,Type: Go,
Stimulus end,99.3124484,noResponse,,,GoNoGo Task,1,092,,Type: Go,
Stimulus start,100.11664309999833,,,,GoNoGo Task,1,092,,Type: NoGo,
Stimulus end,100.88031719999708,False,,,GoNoGo Task,1,092,,Type: NoGo,
Stimulus start,101.93504709999979,,,,GoNoGo Task,1,092,,Type: Go,
Stimulus end,102.69842669999707,False,,,GoNoGo Task,1,092,,Type: Go,
Stimulus start,103.50197239999761,,,,GoNoGo Task,1,092,,Type: Go,
Stimulus end,104.76675049999903,False,,,GoNoGo Task,1,092,,Type: Go,
Stimulus start,105.82324320000043,,,,GoNoGo Task,1,092,,Type: Go,
Stimulus end,106.8350731999999,noResponse,,,GoNoGo Task,1,092,,Type: Go,
Stimulus start,107.64668089999759,,,,GoNoGo Task,1,092,,Type: Go,
Stimulus end,108.90346339999815,False,,,GoNoGo Task,1,092,,Type: Go,
Stimulus start,109.95872289999897,,,,GoNoGo Task,1,092,,Type: Go,
Stimulus end,110.72139179999795,noResponse,,,GoNoGo Task,1,092,,Type: Go,
